"Imbalance settlement period (CET/CEST)","+ Imbalance Price [EUR/MWh] - IPA|DK2","+ Scarcity [EUR/MWh] - IPA|DK2","+ Incentive [EUR/MWh] - IPA|DK2","+ Financial Neutrality [EUR/MWh] - IPA|DK2","- Imbalance Price [EUR/MWh] - IPA|DK2","- Scarcity [EUR/MWh] - IPA|DK2","- Incentive [EUR/MWh] - IPA|DK2","- Financial Neutrality [EUR/MWh] - IPA|DK2","Currency","Status","Total Imbalance [MWh] - IPA|DK2","Difference","Situation","Status"
"22.04.2023 18:00 - 22.04.2023 19:00","58.00","","","","58.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"22.04.2023 19:00 - 22.04.2023 20:00","58.00","","","","58.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"22.04.2023 20:00 - 22.04.2023 21:00","57.36","","","","57.36","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"22.04.2023 21:00 - 22.04.2023 22:00","31.50","","","","31.50","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"22.04.2023 22:00 - 22.04.2023 23:00","31.53","","","","31.53","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"22.04.2023 23:00 - 23.04.2023 00:00","33.00","","","","33.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"23.04.2023 00:00 - 23.04.2023 01:00","25.00","","","","25.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"23.04.2023 01:00 - 23.04.2023 02:00","25.00","","","","25.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"23.04.2023 02:00 - 23.04.2023 03:00","37.51","","","","37.51","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"23.04.2023 03:00 - 23.04.2023 04:00","38.05","","","","38.05","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"23.04.2023 04:00 - 23.04.2023 05:00","100.00","","","","100.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"23.04.2023 05:00 - 23.04.2023 06:00","102.50","","","","102.50","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"23.04.2023 06:00 - 23.04.2023 07:00","100.00","","","","100.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"23.04.2023 07:00 - 23.04.2023 08:00","93.78","","","","93.78","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"23.04.2023 08:00 - 23.04.2023 09:00","93.43","","","","93.43","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"23.04.2023 09:00 - 23.04.2023 10:00","68.00","","","","68.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"23.04.2023 10:00 - 23.04.2023 11:00","68.00","","","","68.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"23.04.2023 11:00 - 23.04.2023 12:00","47.00","","","","47.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"23.04.2023 12:00 - 23.04.2023 13:00","35.99","","","","35.99","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"23.04.2023 13:00 - 23.04.2023 14:00","34.33","","","","34.33","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"23.04.2023 14:00 - 23.04.2023 15:00","26.50","","","","26.50","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"23.04.2023 15:00 - 23.04.2023 16:00","35.09","","","","35.09","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"23.04.2023 16:00 - 23.04.2023 17:00","64.15","","","","64.15","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"23.04.2023 17:00 - 23.04.2023 18:00","100.25","","","","100.25","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"23.04.2023 18:00 - 23.04.2023 19:00","125.74","","","","125.74","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"23.04.2023 19:00 - 23.04.2023 20:00","138.14","","","","138.14","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"23.04.2023 20:00 - 23.04.2023 21:00","137.13","","","","137.13","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"23.04.2023 21:00 - 23.04.2023 22:00","125.02","","","","125.02","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"23.04.2023 22:00 - 23.04.2023 23:00","116.95","","","","116.95","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"23.04.2023 23:00 - 24.04.2023 00:00","109.60","","","","109.60","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"24.04.2023 00:00 - 24.04.2023 01:00","87.70","","","","87.70","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"24.04.2023 01:00 - 24.04.2023 02:00","83.58","","","","83.58","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"24.04.2023 02:00 - 24.04.2023 03:00","68.30","","","","68.30","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"24.04.2023 03:00 - 24.04.2023 04:00","37.29","","","","37.29","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"24.04.2023 04:00 - 24.04.2023 05:00","40.44","","","","40.44","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"24.04.2023 05:00 - 24.04.2023 06:00","84.47","","","","84.47","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"24.04.2023 06:00 - 24.04.2023 07:00","114.60","","","","114.60","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"24.04.2023 07:00 - 24.04.2023 08:00","130.59","","","","130.59","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"24.04.2023 08:00 - 24.04.2023 09:00","131.76","","","","131.76","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"24.04.2023 09:00 - 24.04.2023 10:00","129.46","","","","129.46","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"24.04.2023 10:00 - 24.04.2023 11:00","111.00","","","","111.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"24.04.2023 11:00 - 24.04.2023 12:00","105.51","","","","105.51","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"24.04.2023 12:00 - 24.04.2023 13:00","100.00","","","","100.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"24.04.2023 13:00 - 24.04.2023 14:00","110.00","","","","110.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"24.04.2023 14:00 - 24.04.2023 15:00","118.50","","","","118.50","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"24.04.2023 15:00 - 24.04.2023 16:00","118.50","","","","118.50","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"24.04.2023 16:00 - 24.04.2023 17:00","120.63","","","","120.63","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"24.04.2023 17:00 - 24.04.2023 18:00","120.00","","","","120.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"24.04.2023 18:00 - 24.04.2023 19:00","117.41","","","","117.41","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"24.04.2023 19:00 - 24.04.2023 20:00","131.34","","","","131.34","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"24.04.2023 20:00 - 24.04.2023 21:00","132.71","","","","132.71","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"24.04.2023 21:00 - 24.04.2023 22:00","110.00","","","","110.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"24.04.2023 22:00 - 24.04.2023 23:00","109.00","","","","109.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"24.04.2023 23:00 - 25.04.2023 00:00","81.00","","","","81.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"25.04.2023 00:00 - 25.04.2023 01:00","78.56","","","","78.56","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"25.04.2023 01:00 - 25.04.2023 02:00","50.27","","","","50.27","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"25.04.2023 02:00 - 25.04.2023 03:00","44.43","","","","44.43","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"25.04.2023 03:00 - 25.04.2023 04:00","42.34","","","","42.34","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"25.04.2023 04:00 - 25.04.2023 05:00","42.94","","","","42.94","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"25.04.2023 05:00 - 25.04.2023 06:00","44.16","","","","44.16","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"25.04.2023 06:00 - 25.04.2023 07:00","72.00","","","","72.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"25.04.2023 07:00 - 25.04.2023 08:00","114.50","","","","114.50","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"25.04.2023 08:00 - 25.04.2023 09:00","114.50","","","","114.50","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"25.04.2023 09:00 - 25.04.2023 10:00","109.50","","","","109.50","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"25.04.2023 10:00 - 25.04.2023 11:00","109.00","","","","109.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"25.04.2023 11:00 - 25.04.2023 12:00","108.50","","","","108.50","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"25.04.2023 12:00 - 25.04.2023 13:00","91.00","","","","91.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"25.04.2023 13:00 - 25.04.2023 14:00","91.50","","","","91.50","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"25.04.2023 14:00 - 25.04.2023 15:00","96.61","","","","96.61","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"25.04.2023 15:00 - 25.04.2023 16:00","96.60","","","","96.60","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"25.04.2023 16:00 - 25.04.2023 17:00","81.00","","","","81.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"25.04.2023 17:00 - 25.04.2023 18:00","81.00","","","","81.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"25.04.2023 18:00 - 25.04.2023 19:00","45.10","","","","45.10","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"25.04.2023 19:00 - 25.04.2023 20:00","45.10","","","","45.10","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"25.04.2023 20:00 - 25.04.2023 21:00","60.10","","","","60.10","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"25.04.2023 21:00 - 25.04.2023 22:00","90.00","","","","90.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"25.04.2023 22:00 - 25.04.2023 23:00","89.66","","","","89.66","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"25.04.2023 23:00 - 26.04.2023 00:00","89.02","","","","89.02","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"26.04.2023 00:00 - 26.04.2023 01:00","92.23","","","","92.23","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"26.04.2023 01:00 - 26.04.2023 02:00","39.48","","","","39.48","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"26.04.2023 02:00 - 26.04.2023 03:00","61.00","","","","61.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"26.04.2023 03:00 - 26.04.2023 04:00","80.00","","","","80.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"26.04.2023 04:00 - 26.04.2023 05:00","90.00","","","","90.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"26.04.2023 05:00 - 26.04.2023 06:00","90.00","","","","90.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"26.04.2023 06:00 - 26.04.2023 07:00","130.00","","","","130.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"26.04.2023 07:00 - 26.04.2023 08:00","251.00","","","","251.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"26.04.2023 08:00 - 26.04.2023 09:00","82.23","","","","82.23","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"26.04.2023 09:00 - 26.04.2023 10:00","76.60","","","","76.60","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"26.04.2023 10:00 - 26.04.2023 11:00","71.00","","","","71.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"26.04.2023 11:00 - 26.04.2023 12:00","58.86","","","","58.86","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"26.04.2023 12:00 - 26.04.2023 13:00","38.06","","","","38.06","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"26.04.2023 13:00 - 26.04.2023 14:00","44.56","","","","44.56","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"26.04.2023 14:00 - 26.04.2023 15:00","41.14","","","","41.14","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"26.04.2023 15:00 - 26.04.2023 16:00","37.21","","","","37.21","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"26.04.2023 16:00 - 26.04.2023 17:00","42.42","","","","42.42","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"26.04.2023 17:00 - 26.04.2023 18:00","67.86","","","","67.86","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"26.04.2023 18:00 - 26.04.2023 19:00","104.89","","","","104.89","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"26.04.2023 19:00 - 26.04.2023 20:00","105.00","","","","105.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"26.04.2023 20:00 - 26.04.2023 21:00","124.10","","","","124.10","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"26.04.2023 21:00 - 26.04.2023 22:00","158.00","","","","158.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"26.04.2023 22:00 - 26.04.2023 23:00","158.00","","","","158.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"26.04.2023 23:00 - 27.04.2023 00:00","119.50","","","","119.50","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"27.04.2023 00:00 - 27.04.2023 01:00","81.00","","","","81.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"27.04.2023 01:00 - 27.04.2023 02:00","74.00","","","","74.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"27.04.2023 02:00 - 27.04.2023 03:00","68.00","","","","68.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"27.04.2023 03:00 - 27.04.2023 04:00","68.50","","","","68.50","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"27.04.2023 04:00 - 27.04.2023 05:00","68.50","","","","68.50","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"27.04.2023 05:00 - 27.04.2023 06:00","68.50","","","","68.50","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"27.04.2023 06:00 - 27.04.2023 07:00","80.00","","","","80.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"27.04.2023 07:00 - 27.04.2023 08:00","144.00","","","","144.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"27.04.2023 08:00 - 27.04.2023 09:00","90.50","","","","90.50","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"27.04.2023 09:00 - 27.04.2023 10:00","65.36","","","","65.36","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"27.04.2023 10:00 - 27.04.2023 11:00","62.00","","","","62.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"27.04.2023 11:00 - 27.04.2023 12:00","62.00","","","","62.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"27.04.2023 12:00 - 27.04.2023 13:00","70.00","","","","70.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"27.04.2023 13:00 - 27.04.2023 14:00","70.00","","","","70.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"27.04.2023 14:00 - 27.04.2023 15:00","64.00","","","","64.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"27.04.2023 15:00 - 27.04.2023 16:00","60.00","","","","60.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"27.04.2023 16:00 - 27.04.2023 17:00","50.00","","","","50.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"27.04.2023 17:00 - 27.04.2023 18:00","67.00","","","","67.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"27.04.2023 18:00 - 27.04.2023 19:00","67.00","","","","67.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"27.04.2023 19:00 - 27.04.2023 20:00","70.00","","","","70.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"27.04.2023 20:00 - 27.04.2023 21:00","88.00","","","","88.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"27.04.2023 21:00 - 27.04.2023 22:00","100.50","","","","100.50","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"27.04.2023 22:00 - 27.04.2023 23:00","125.42","","","","125.42","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"27.04.2023 23:00 - 28.04.2023 00:00","91.00","","","","91.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"28.04.2023 00:00 - 28.04.2023 01:00","102.03","","","","102.03","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"28.04.2023 01:00 - 28.04.2023 02:00","95.51","","","","95.51","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"28.04.2023 02:00 - 28.04.2023 03:00","95.59","","","","95.59","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"28.04.2023 03:00 - 28.04.2023 04:00","105.00","","","","105.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"28.04.2023 04:00 - 28.04.2023 05:00","105.00","","","","105.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"28.04.2023 05:00 - 28.04.2023 06:00","100.50","","","","100.50","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"28.04.2023 06:00 - 28.04.2023 07:00","113.77","","","","113.77","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"28.04.2023 07:00 - 28.04.2023 08:00","135.00","","","","135.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"28.04.2023 08:00 - 28.04.2023 09:00","135.00","","","","135.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"28.04.2023 09:00 - 28.04.2023 10:00","120.69","","","","120.69","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"28.04.2023 10:00 - 28.04.2023 11:00","113.18","","","","113.18","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"28.04.2023 11:00 - 28.04.2023 12:00","114.00","","","","114.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"28.04.2023 12:00 - 28.04.2023 13:00","116.00","","","","116.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"28.04.2023 13:00 - 28.04.2023 14:00","110.50","","","","110.50","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"28.04.2023 14:00 - 28.04.2023 15:00","110.50","","","","110.50","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"28.04.2023 15:00 - 28.04.2023 16:00","110.00","","","","110.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"28.04.2023 16:00 - 28.04.2023 17:00","108.00","","","","108.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"28.04.2023 17:00 - 28.04.2023 18:00","108.00","","","","108.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"28.04.2023 18:00 - 28.04.2023 19:00","112.93","","","","112.93","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"28.04.2023 19:00 - 28.04.2023 20:00","118.00","","","","118.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"28.04.2023 20:00 - 28.04.2023 21:00","122.39","","","","122.39","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"28.04.2023 21:00 - 28.04.2023 22:00","154.37","","","","154.37","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"28.04.2023 22:00 - 28.04.2023 23:00","124.00","","","","124.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"28.04.2023 23:00 - 29.04.2023 00:00","100.00","","","","100.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"29.04.2023 00:00 - 29.04.2023 01:00","100.00","","","","100.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"29.04.2023 01:00 - 29.04.2023 02:00","100.00","","","","100.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"29.04.2023 02:00 - 29.04.2023 03:00","98.00","","","","98.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"29.04.2023 03:00 - 29.04.2023 04:00","92.50","","","","92.50","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"29.04.2023 04:00 - 29.04.2023 05:00","92.00","","","","92.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"29.04.2023 05:00 - 29.04.2023 06:00","100.29","","","","100.29","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"29.04.2023 06:00 - 29.04.2023 07:00","84.69","","","","84.69","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"29.04.2023 07:00 - 29.04.2023 08:00","95.00","","","","95.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"29.04.2023 08:00 - 29.04.2023 09:00","115.64","","","","115.64","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"29.04.2023 09:00 - 29.04.2023 10:00","108.12","","","","108.12","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"29.04.2023 10:00 - 29.04.2023 11:00","104.69","","","","104.69","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"29.04.2023 11:00 - 29.04.2023 12:00","60.00","","","","60.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"29.04.2023 12:00 - 29.04.2023 13:00","45.00","","","","45.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"29.04.2023 13:00 - 29.04.2023 14:00","45.00","","","","45.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"29.04.2023 14:00 - 29.04.2023 15:00","39.80","","","","39.80","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"29.04.2023 15:00 - 29.04.2023 16:00","25.00","","","","25.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"29.04.2023 16:00 - 29.04.2023 17:00","20.00","","","","20.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"29.04.2023 17:00 - 29.04.2023 18:00","22.81","","","","22.81","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"29.04.2023 18:00 - 29.04.2023 19:00","27.44","","","","27.44","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"29.04.2023 19:00 - 29.04.2023 20:00","35.00","","","","35.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"29.04.2023 20:00 - 29.04.2023 21:00","43.93","","","","43.93","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"29.04.2023 21:00 - 29.04.2023 22:00","50.00","","","","50.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"29.04.2023 22:00 - 29.04.2023 23:00","65.00","","","","65.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"29.04.2023 23:00 - 30.04.2023 00:00","50.00","","","","50.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"30.04.2023 00:00 - 30.04.2023 01:00","50.00","","","","50.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"30.04.2023 01:00 - 30.04.2023 02:00","41.00","","","","41.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"30.04.2023 02:00 - 30.04.2023 03:00","41.00","","","","41.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"30.04.2023 03:00 - 30.04.2023 04:00","41.00","","","","41.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"30.04.2023 04:00 - 30.04.2023 05:00","26.51","","","","26.51","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"30.04.2023 05:00 - 30.04.2023 06:00","26.09","","","","26.09","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"30.04.2023 06:00 - 30.04.2023 07:00","26.85","","","","26.85","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"30.04.2023 07:00 - 30.04.2023 08:00","27.98","","","","27.98","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
