"Area","MTU","Biomass - Actual Aggregated [MW]","Energy storage - Actual Aggregated [MW]","Fossil Brown coal/Lignite - Actual Aggregated [MW]","Fossil Coal-derived gas - Actual Aggregated [MW]","Fossil Gas - Actual Aggregated [MW]","Fossil Hard coal - Actual Aggregated [MW]","Fossil Oil - Actual Aggregated [MW]","Fossil Oil shale - Actual Aggregated [MW]","Fossil Peat - Actual Aggregated [MW]","Geothermal - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Consumption [MW]","Hydro Run-of-river and poundage - Actual Aggregated [MW]","Hydro Water Reservoir - Actual Aggregated [MW]","Marine - Actual Aggregated [MW]","Nuclear - Actual Aggregated [MW]","Other - Actual Aggregated [MW]","Other renewable - Actual Aggregated [MW]","Solar - Actual Aggregated [MW]","Waste - Actual Aggregated [MW]","Wind Offshore - Actual Aggregated [MW]","Wind Onshore - Actual Aggregated [MW]"
"BZN|DK1","17.01.2025 04:00 - 17.01.2025 05:00 (CET/CEST)","357","n/e","n/e","n/e","184","68","13","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","59","749","1762"
"BZN|DK1","17.01.2025 05:00 - 17.01.2025 06:00 (CET/CEST)","352","n/e","n/e","n/e","174","59","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","62","722","1799"
"BZN|DK1","17.01.2025 06:00 - 17.01.2025 07:00 (CET/CEST)","376","n/e","n/e","n/e","286","85","16","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","0","80","720","1854"
"BZN|DK1","17.01.2025 07:00 - 17.01.2025 08:00 (CET/CEST)","389","n/e","n/e","n/e","329","79","15","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","0","80","740","1914"
"BZN|DK1","17.01.2025 08:00 - 17.01.2025 09:00 (CET/CEST)","401","n/e","n/e","n/e","357","77","15","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","0","79","752","1947"
"BZN|DK1","17.01.2025 09:00 - 17.01.2025 10:00 (CET/CEST)","395","n/e","n/e","n/e","395","106","21","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","17","82","818","2065"
"BZN|DK1","17.01.2025 10:00 - 17.01.2025 11:00 (CET/CEST)","398","n/e","n/e","n/e","305","61","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","60","64","928","2222"
"BZN|DK1","17.01.2025 11:00 - 17.01.2025 12:00 (CET/CEST)","394","n/e","n/e","n/e","232","79","15","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","102","63","891","2309"
"BZN|DK1","17.01.2025 12:00 - 17.01.2025 13:00 (CET/CEST)","357","n/e","n/e","n/e","262","99","19","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","109","81","842","2345"
"BZN|DK1","17.01.2025 13:00 - 17.01.2025 14:00 (CET/CEST)","339","n/e","n/e","n/e","173","54","11","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","105","63","784","2392"
"BZN|DK1","17.01.2025 14:00 - 17.01.2025 15:00 (CET/CEST)","338","n/e","n/e","n/e","180","51","10","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","71","62","808","2407"
"BZN|DK1","17.01.2025 15:00 - 17.01.2025 16:00 (CET/CEST)","361","n/e","n/e","n/e","249","54","11","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","19","66","808","2154"
"BZN|DK1","17.01.2025 16:00 - 17.01.2025 17:00 (CET/CEST)","390","n/e","n/e","n/e","289","66","13","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","84","773","2071"
"BZN|DK1","17.01.2025 17:00 - 17.01.2025 18:00 (CET/CEST)","441","n/e","n/e","n/e","334","87","17","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","0","84","772","1817"
"BZN|DK1","17.01.2025 18:00 - 17.01.2025 19:00 (CET/CEST)","419","n/e","n/e","n/e","310","86","17","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","0","85","693","1460"
"BZN|DK1","17.01.2025 19:00 - 17.01.2025 20:00 (CET/CEST)","428","n/e","n/e","n/e","404","112","22","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","0","88","573","1344"
"BZN|DK1","17.01.2025 20:00 - 17.01.2025 21:00 (CET/CEST)","416","n/e","n/e","n/e","331","86","17","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","0","86","571","1444"
"BZN|DK1","17.01.2025 21:00 - 17.01.2025 22:00 (CET/CEST)","407","n/e","n/e","n/e","266","70","14","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","86","647","1502"
"BZN|DK1","17.01.2025 22:00 - 17.01.2025 23:00 (CET/CEST)","367","n/e","n/e","n/e","258","66","13","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","83","666","1454"
"BZN|DK1","17.01.2025 23:00 - 18.01.2025 00:00 (CET/CEST)","361","n/e","n/e","n/e","230","62","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","80","702","1415"
"BZN|DK1","18.01.2025 00:00 - 18.01.2025 01:00 (CET/CEST)","385","n/e","n/e","n/e","219","52","10","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","63","505","1288"
"BZN|DK1","18.01.2025 01:00 - 18.01.2025 02:00 (CET/CEST)","399","n/e","n/e","n/e","217","53","10","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","62","398","1110"
"BZN|DK1","18.01.2025 02:00 - 18.01.2025 03:00 (CET/CEST)","383","n/e","n/e","n/e","206","54","11","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","61","492","919"
"BZN|DK1","18.01.2025 03:00 - 18.01.2025 04:00 (CET/CEST)","382","n/e","n/e","n/e","152","54","10","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","62","407","817"
"BZN|DK1","18.01.2025 04:00 - 18.01.2025 05:00 (CET/CEST)","348","n/e","n/e","n/e","159","85","10","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","62","464","801"
"BZN|DK1","18.01.2025 05:00 - 18.01.2025 06:00 (CET/CEST)","332","n/e","n/e","n/e","164","110","11","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","62","486","747"
"BZN|DK1","18.01.2025 06:00 - 18.01.2025 07:00 (CET/CEST)","324","n/e","n/e","n/e","170","111","11","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","62","494","752"
"BZN|DK1","18.01.2025 07:00 - 18.01.2025 08:00 (CET/CEST)","362","n/e","n/e","n/e","222","123","11","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","84","480","675"
"BZN|DK1","18.01.2025 08:00 - 18.01.2025 09:00 (CET/CEST)","367","n/e","n/e","n/e","284","163","13","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","85","412","568"
"BZN|DK1","18.01.2025 09:00 - 18.01.2025 10:00 (CET/CEST)","351","n/e","n/e","n/e","307","159","13","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","14","85","351","464"
"BZN|DK1","18.01.2025 10:00 - 18.01.2025 11:00 (CET/CEST)","326","n/e","n/e","n/e","318","160","13","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","54","86","274","403"
"BZN|DK1","18.01.2025 11:00 - 18.01.2025 12:00 (CET/CEST)","409","n/e","n/e","n/e","295","129","13","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","85","85","178","363"
"BZN|DK1","18.01.2025 12:00 - 18.01.2025 13:00 (CET/CEST)","382","n/e","n/e","n/e","284","122","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","101","84","179","370"
"BZN|DK1","18.01.2025 13:00 - 18.01.2025 14:00 (CET/CEST)","365","n/e","n/e","n/e","280","123","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","99","85","159","437"
"BZN|DK1","18.01.2025 14:00 - 18.01.2025 15:00 (CET/CEST)","376","n/e","n/e","n/e","346","146","17","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","49","86","156","427"
"BZN|DK1","18.01.2025 15:00 - 18.01.2025 16:00 (CET/CEST)","363","n/e","n/e","n/e","313","141","13","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","20","85","184","461"
"BZN|DK1","18.01.2025 16:00 - 18.01.2025 17:00 (CET/CEST)","374","n/e","n/e","n/e","320","201","16","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","1","92","195","431"
"BZN|DK1","18.01.2025 17:00 - 18.01.2025 18:00 (CET/CEST)","413","n/e","n/e","n/e","375","200","17","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","0","106","165","372"
"BZN|DK1","18.01.2025 18:00 - 18.01.2025 19:00 (CET/CEST)","418","n/e","n/e","n/e","369","257","18","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","0","105","132","380"
"BZN|DK1","18.01.2025 19:00 - 18.01.2025 20:00 (CET/CEST)","407","n/e","n/e","n/e","380","283","18","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","0","104","139","395"
"BZN|DK1","18.01.2025 20:00 - 18.01.2025 21:00 (CET/CEST)","384","n/e","n/e","n/e","335","347","16","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","0","102","134","406"
"BZN|DK1","18.01.2025 21:00 - 18.01.2025 22:00 (CET/CEST)","348","n/e","n/e","n/e","297","373","13","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","80","130","372"
"BZN|DK1","18.01.2025 22:00 - 18.01.2025 23:00 (CET/CEST)","318","n/e","n/e","n/e","284","365","16","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","0","84","121","315"
"BZN|DK1","18.01.2025 23:00 - 19.01.2025 00:00 (CET/CEST)","283","n/e","n/e","n/e","237","355","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","80","102","270"
"BZN|DK1","19.01.2025 00:00 - 19.01.2025 01:00 (CET/CEST)","288","n/e","n/e","n/e","237","342","11","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","78","91","229"
"BZN|DK1","19.01.2025 01:00 - 19.01.2025 02:00 (CET/CEST)","305","n/e","n/e","n/e","226","350","11","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","79","77","179"
"BZN|DK1","19.01.2025 02:00 - 19.01.2025 03:00 (CET/CEST)","321","n/e","n/e","n/e","225","336","11","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","79","52","153"
"BZN|DK1","19.01.2025 03:00 - 19.01.2025 04:00 (CET/CEST)","290","n/e","n/e","n/e","225","398","11","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","78","40","141"
"BZN|DK1","19.01.2025 04:00 - 19.01.2025 05:00 (CET/CEST)","302","n/e","n/e","n/e","227","413","11","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","78","57","118"
"BZN|DK1","19.01.2025 05:00 - 19.01.2025 06:00 (CET/CEST)","306","n/e","n/e","n/e","241","492","13","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","80","90","97"
"BZN|DK1","19.01.2025 06:00 - 19.01.2025 07:00 (CET/CEST)","253","n/e","n/e","n/e","236","514","13","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","80","90","74"
"BZN|DK1","19.01.2025 07:00 - 19.01.2025 08:00 (CET/CEST)","294","n/e","n/e","n/e","269","518","13","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","81","90","58"
"BZN|DK1","19.01.2025 08:00 - 19.01.2025 09:00 (CET/CEST)","307","n/e","n/e","n/e","284","519","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","2","80","100","48"
"BZN|DK1","19.01.2025 09:00 - 19.01.2025 10:00 (CET/CEST)","307","n/e","n/e","n/e","282","518","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","75","79","111","54"
"BZN|DK1","19.01.2025 10:00 - 19.01.2025 11:00 (CET/CEST)","310","n/e","n/e","n/e","258","515","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","243","79","107","58"
"BZN|DK1","19.01.2025 11:00 - 19.01.2025 12:00 (CET/CEST)","325","n/e","n/e","n/e","262","510","11","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","405","79","102","60"
"BZN|DK1","19.01.2025 12:00 - 19.01.2025 13:00 (CET/CEST)","315","n/e","n/e","n/e","258","514","11","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","587","79","140","66"
"BZN|DK1","19.01.2025 13:00 - 19.01.2025 14:00 (CET/CEST)","296","n/e","n/e","n/e","269","515","11","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","638","79","175","85"
"BZN|DK1","19.01.2025 14:00 - 19.01.2025 15:00 (CET/CEST)","294","n/e","n/e","n/e","290","524","13","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","502","80","157","91"
"BZN|DK1","19.01.2025 15:00 - 19.01.2025 16:00 (CET/CEST)","332","n/e","n/e","n/e","303","513","11","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","206","79","117","101"
"BZN|DK1","19.01.2025 16:00 - 19.01.2025 17:00 (CET/CEST)","378","n/e","n/e","n/e","334","539","13","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","16","92","118","156"
"BZN|DK1","19.01.2025 17:00 - 19.01.2025 18:00 (CET/CEST)","341","n/e","n/e","n/e","393","590","19","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","0","104","138","218"
"BZN|DK1","19.01.2025 18:00 - 19.01.2025 19:00 (CET/CEST)","351","n/e","n/e","n/e","395","613","19","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","0","103","124","262"
"BZN|DK1","19.01.2025 19:00 - 19.01.2025 20:00 (CET/CEST)","346","n/e","n/e","n/e","374","612","19","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","0","104","125","336"
"BZN|DK1","19.01.2025 20:00 - 19.01.2025 21:00 (CET/CEST)","324","n/e","n/e","n/e","362","573","17","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","0","100","168","388"
"BZN|DK1","19.01.2025 21:00 - 19.01.2025 22:00 (CET/CEST)","325","n/e","n/e","n/e","327","549","15","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","0","80","150","348"
"BZN|DK1","19.01.2025 22:00 - 19.01.2025 23:00 (CET/CEST)","329","n/e","n/e","n/e","317","525","14","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","80","108","299"
"BZN|DK1","19.01.2025 23:00 - 20.01.2025 00:00 (CET/CEST)","322","n/e","n/e","n/e","266","509","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","80","91","316"
"BZN|DK1","20.01.2025 00:00 - 20.01.2025 01:00 (CET/CEST)","310","n/e","n/e","n/e","227","496","11","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","78","125","312"
"BZN|DK1","20.01.2025 01:00 - 20.01.2025 02:00 (CET/CEST)","349","n/e","n/e","n/e","214","495","11","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","78","163","340"
"BZN|DK1","20.01.2025 02:00 - 20.01.2025 03:00 (CET/CEST)","359","n/e","n/e","n/e","216","493","11","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","79","135","358"
"BZN|DK1","20.01.2025 03:00 - 20.01.2025 04:00 (CET/CEST)","384","n/e","n/e","n/e","216","482","11","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","79","118","345"
"BZN|DK1","20.01.2025 04:00 - 20.01.2025 05:00 (CET/CEST)","356","n/e","n/e","n/e","220","473","11","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","79","130","352"
"BZN|DK1","20.01.2025 05:00 - 20.01.2025 06:00 (CET/CEST)","374","n/e","n/e","n/e","232","484","11","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","79","144","298"
"BZN|DK1","20.01.2025 06:00 - 20.01.2025 07:00 (CET/CEST)","469","n/e","n/e","n/e","296","559","16","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","90","142","276"
"BZN|DK1","20.01.2025 07:00 - 20.01.2025 08:00 (CET/CEST)","640","n/e","n/e","n/e","406","658","20","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","0","106","174","279"
"BZN|DK1","20.01.2025 08:00 - 20.01.2025 09:00 (CET/CEST)","760","n/e","n/e","n/e","426","679","20","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","4","4","109","185","222"
"BZN|DK1","20.01.2025 09:00 - 20.01.2025 10:00 (CET/CEST)","761","n/e","n/e","n/e","439","688","21","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","4","92","107","155","115"
"BZN|DK1","20.01.2025 10:00 - 20.01.2025 11:00 (CET/CEST)","711","n/e","n/e","n/e","412","673","20","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","4","239","102","180","71"
"BZN|DK1","20.01.2025 11:00 - 20.01.2025 12:00 (CET/CEST)","615","n/e","n/e","n/e","390","658","20","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","309","96","158","61"
"BZN|DK1","20.01.2025 12:00 - 20.01.2025 13:00 (CET/CEST)","502","n/e","n/e","n/e","392","614","18","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","3","317","86","157","76"
"BZN|DK1","20.01.2025 13:00 - 20.01.2025 14:00 (CET/CEST)","623","n/e","n/e","n/e","421","621","19","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","235","100","124","78"
"BZN|DK1","20.01.2025 14:00 - 20.01.2025 15:00 (CET/CEST)","720","n/e","n/e","n/e","400","662","19","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","125","102","135","79"
"BZN|DK1","20.01.2025 15:00 - 20.01.2025 16:00 (CET/CEST)","740","n/e","n/e","n/e","416","677","23","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","40","105","170","72"
"BZN|DK1","20.01.2025 16:00 - 20.01.2025 17:00 (CET/CEST)","794","n/e","n/e","n/e","441","689","23","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","4","1","107","220","85"
"BZN|DK1","20.01.2025 17:00 - 20.01.2025 18:00 (CET/CEST)","810","n/e","n/e","n/e","464","679","22","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","4","0","110","188","87"
"BZN|DK1","20.01.2025 18:00 - 20.01.2025 19:00 (CET/CEST)","797","n/e","n/e","n/e","466","681","22","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","4","0","109","137","108"
"BZN|DK1","20.01.2025 19:00 - 20.01.2025 20:00 (CET/CEST)","646","n/e","n/e","n/e","449","680","22","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","4","0","110","146","130"
"BZN|DK1","20.01.2025 20:00 - 20.01.2025 21:00 (CET/CEST)","569","n/e","n/e","n/e","389","629","17","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","0","110","184","135"
"BZN|DK1","20.01.2025 21:00 - 20.01.2025 22:00 (CET/CEST)","619","n/e","n/e","n/e","310","554","15","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","0","103","227","138"
"BZN|DK1","20.01.2025 22:00 - 20.01.2025 23:00 (CET/CEST)","407","n/e","n/e","n/e","281","484","14","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","99","240","170"
"BZN|DK1","20.01.2025 23:00 - 21.01.2025 00:00 (CET/CEST)","372","n/e","n/e","n/e","224","466","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","98","258","224"
"BZN|DK1","21.01.2025 00:00 - 21.01.2025 01:00 (CET/CEST)","359","n/e","n/e","n/e","217","464","13","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","78","315","267"
"BZN|DK1","21.01.2025 01:00 - 21.01.2025 02:00 (CET/CEST)","349","n/e","n/e","n/e","212","462","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","77","390","290"
"BZN|DK1","21.01.2025 02:00 - 21.01.2025 03:00 (CET/CEST)","364","n/e","n/e","n/e","235","461","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","79","285","344"
"BZN|DK1","21.01.2025 03:00 - 21.01.2025 04:00 (CET/CEST)","361","n/e","n/e","n/e","227","463","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","79","268","403"
"BZN|DK1","21.01.2025 04:00 - 21.01.2025 05:00 (CET/CEST)","348","n/e","n/e","n/e","201","464","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","80","315","459"
"BZN|DK1","21.01.2025 05:00 - 21.01.2025 06:00 (CET/CEST)","322","n/e","n/e","n/e","222","466","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","81","497","497"
"BZN|DK1","21.01.2025 06:00 - 21.01.2025 07:00 (CET/CEST)","349","n/e","n/e","n/e","276","485","14","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","0","81","537","559"
"BZN|DK1","21.01.2025 07:00 - 21.01.2025 08:00 (CET/CEST)","505","n/e","n/e","n/e","329","567","15","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","0","81","676","609"
"BZN|DK1","21.01.2025 08:00 - 21.01.2025 09:00 (CET/CEST)","627","n/e","n/e","n/e","343","648","17","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","4","1","73","740","710"
"BZN|DK1","21.01.2025 09:00 - 21.01.2025 10:00 (CET/CEST)","638","n/e","n/e","n/e","330","639","15","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","4","25","74","944","744"
"BZN|DK1","21.01.2025 10:00 - 21.01.2025 11:00 (CET/CEST)","651","n/e","n/e","n/e","303","634","14","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","4","69","74","972","757"
"BZN|DK1","21.01.2025 11:00 - 21.01.2025 12:00 (CET/CEST)","524","n/e","n/e","n/e","293","551","16","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","97","73","1119","801"
"BZN|DK1","21.01.2025 12:00 - 21.01.2025 13:00 (CET/CEST)","380","n/e","n/e","n/e","248","474","13","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","96","69","1248","884"
"BZN|DK1","21.01.2025 13:00 - 21.01.2025 14:00 (CET/CEST)","361","n/e","n/e","n/e","262","460","13","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","69","63","1211","1005"
"BZN|DK1","21.01.2025 14:00 - 21.01.2025 15:00 (CET/CEST)","359","n/e","n/e","n/e","273","489","13","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","48","64","1150","1042"
"BZN|DK1","21.01.2025 15:00 - 21.01.2025 16:00 (CET/CEST)","491","n/e","n/e","n/e","337","567","18","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","4","19","65","1020","947"
"BZN|DK1","21.01.2025 16:00 - 21.01.2025 17:00 (CET/CEST)","700","n/e","n/e","n/e","397","660","21","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","4","3","67","890","878"
"BZN|DK1","21.01.2025 17:00 - 21.01.2025 18:00 (CET/CEST)","694","n/e","n/e","n/e","398","666","20","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","4","0","66","947","850"
"BZN|DK1","21.01.2025 18:00 - 21.01.2025 19:00 (CET/CEST)","685","n/e","n/e","n/e","348","657","18","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","4","0","64","894","893"
"BZN|DK1","21.01.2025 19:00 - 21.01.2025 20:00 (CET/CEST)","735","n/e","n/e","n/e","376","616","20","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","4","0","66","703","967"
"BZN|DK1","21.01.2025 20:00 - 21.01.2025 21:00 (CET/CEST)","513","n/e","n/e","n/e","348","598","18","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","0","64","621","1019"
"BZN|DK1","21.01.2025 21:00 - 21.01.2025 22:00 (CET/CEST)","448","n/e","n/e","n/e","374","503","17","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","0","63","570","1021"
"BZN|DK1","21.01.2025 22:00 - 21.01.2025 23:00 (CET/CEST)","390","n/e","n/e","n/e","333","481","15","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","61","560","1000"
"BZN|DK1","21.01.2025 23:00 - 22.01.2025 00:00 (CET/CEST)","453","n/e","n/e","n/e","364","493","18","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","0","65","631","937"
"BZN|DK1","22.01.2025 00:00 - 22.01.2025 01:00 (CET/CEST)","428","n/e","n/e","n/e","203","370","11","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","62","819","829"
"BZN|DK1","22.01.2025 01:00 - 22.01.2025 02:00 (CET/CEST)","458","n/e","n/e","n/e","273","336","17","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","0","65","790","732"
"BZN|DK1","22.01.2025 02:00 - 22.01.2025 03:00 (CET/CEST)","540","n/e","n/e","n/e","332","345","19","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","0","65","693","657"
"BZN|DK1","22.01.2025 03:00 - 22.01.2025 04:00 (CET/CEST)","445","n/e","n/e","n/e","205","294","11","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","62","713","554"
"BZN|DK1","22.01.2025 04:00 - 22.01.2025 05:00 (CET/CEST)","434","n/e","n/e","n/e","193","276","11","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","61","656","481"
